SYMBOL	logFC	logCPM	PValue	FDR	tests	ENTREZID
USP9X	-0.5393848475691079	8.961816758462717	1.4979359679299406e-46	8.263339075833299e-45	-1	8239
RDH11	-0.6219004680556236	7.7448963035867795	1.8505483613927746e-46	1.017126216152379e-44	-1	51109
TMTC1	-2.227852587745083	3.505829719809688	1.993688924192743e-46	1.0918165526670077e-44	-1	83857
ARNT2	1.3823848783619879	4.9729746954298495	2.3430403515507302e-46	1.2784850613896377e-44	1	9915
PRKRIR	0.70660019732205	7.1631481876286305	2.946306806443987e-46	1.601854891878933e-44	1	NA
PTRF	0.691618172610733	7.238954283112478	8.588398739514273e-46	4.65256420924766e-44	1	NA
FURIN	-0.8168284816350163	6.736797155058758	1.0285047789624564e-45	5.551713968162936e-44	-1	5045
OSGIN2	-0.5726996749946872	8.094559869310691	2.006882283541622e-45	1.0794159710763152e-43	-1	734
MAP3K14-AS1	-2.3234979810095617	3.2099883016309594	2.1423952811991008e-45	1.1482018838027921e-43	-1	100133991
PFKP	0.5560134175386792	8.66311590795883	2.4792247837891144e-45	1.3240115334703569e-43	1	5214
LAMC2	2.5591046705262688	3.295757152933451	2.4891678810749574e-45	1.3246243211656842e-43	1	3918
NR4A3	-2.0472428450933267	3.6525345451154565	4.103305576742921e-45	2.1759078163995913e-43	-1	8013
CPNE1	0.6962250205945792	7.278767943216424	4.2781317118143644e-45	2.260654862453485e-43	1	8904
RYK	1.0191323149685112	5.946727199207604	5.0644451873980015e-45	2.6668022560214653e-43	1	6259
HNRNPUL1	0.5386010783009673	9.021003004617032	5.241854417422819e-45	2.75060374656403e-43	1	11100
CLDN2	2.7377429610056594	3.725313299851387	7.996352598931902e-45	4.1814260465248064e-43	1	9075
FERMT2	0.8556175323550607	6.450750832948724	1.586807520246671e-44	8.268969292358085e-43	1	10979
GPRC5B	1.5894790997717048	4.4698567222804675	1.969910171235692e-44	1.0229947303037767e-42	1	51704
SPP1	-0.5362053477493707	8.537099247934904	2.2865508709912273e-44	1.1833490074614393e-42	-1	6696
CITED4	2.110406527100175	3.9519159540001567	4.1772541572184147e-44	2.1544331372503193e-42	1	163732
RIN2	1.280532865225401	5.238387223195196	7.280503869215709e-44	3.742129292504729e-42	1	54453
SFRP1	1.9981618194255828	3.848087782088653	8.905719863600072e-44	4.5619095627828937e-42	1	6422
CORO1C	0.5570246056102375	8.41168246388451	1.0583986078597223e-43	5.403214587921159e-42	1	23603
ETV4	-0.9281777115552239	5.85499773773345	1.5468240093814537e-43	7.869989723406991e-42	-1	2118
CRIM1	-0.5564461549731152	8.395238703089332	2.6747071060789203e-43	1.3562656234864827e-41	-1	51232
EFHD2	0.83952355657334	6.375597657129664	4.875056019420836e-43	2.463702807130127e-41	1	79180
RAB3B	1.4996249575077045	4.526230784560325	5.407020516378021e-43	2.7234023069114713e-41	1	5865
LYPD1	2.2178527361028872	3.816068076228166	6.317158095494699e-43	3.171213363938339e-41	1	116372
HN1	0.6230279934180658	7.562699790565913	1.5472177685270412e-42	7.741229101002405e-41	1	NA
SACS	0.7468664939547925	6.7236987711229	1.670678969084997e-42	8.331266647158958e-41	1	26278
SNX17	-0.8726379872826258	6.213342531947757	2.1155089187634528e-42	1.051470769524013e-40	-1	9784
FAM73A	-0.9924263132069879	5.496578773571713	3.1288122464296826e-42	1.5499971194483889e-40	-1	NA
SLC6A15	1.088506610845576	5.452896417505218	3.504842720667181e-42	1.7305879138769751e-40	1	55117
PTPRU	-1.1405142871878802	5.227832745455739	6.055016954626414e-42	2.980018148257314e-40	-1	10076
SLC7A11	0.5423211177329015	8.499055858550616	6.720148302912315e-42	3.296593923187605e-40	1	23657
ITGBL1	1.706431421820939	4.477572661195569	8.441125577173692e-42	4.127381532215448e-40	1	9358
PIEZO1	-0.5771477023496624	7.686478966976124	9.364520220593646e-42	4.5640671366388455e-40	-1	9780
GNG12	0.6122239694836714	7.821949414173936	1.2950303039763753e-41	6.291340767059423e-40	1	55970
LOC101927136	-0.8641652657890913	6.031347746193165	1.9529654234129435e-41	9.457125169324413e-40	-1	101927136
AHNAK	0.5236465196802139	9.537156658564253	3.9417579571101985e-41	1.902656244682038e-39	1	79026
NT5E	1.339003550650122	5.227977084397952	6.095123930013408e-41	2.932669852587921e-39	1	4907
SCARA5	-3.116936979545621	2.5662213391306654	6.528176904982885e-41	3.131030069714721e-39	-1	286133
ARID5B	-0.9820183693053457	5.6568085000823585	6.640867953777764e-41	3.174967345520417e-39	-1	84159
EFNB2	1.2976741157810896	4.986231731792031	1.793785441543436e-40	8.548863528368401e-39	1	1948
DACT2	-1.6159700428001	4.397579348590333	1.9072474081789412e-40	9.060929327184497e-39	-1	168002
RASGEF1B	-2.5109117521794477	3.0545743382868853	1.9709836331315867e-40	9.334280979547703e-39	-1	153020
GULP1	-0.8666020317675163	5.909771033722783	4.37314264893995e-40	2.064562015455663e-38	-1	51454
NTN4	-0.8868168631801082	5.823735454861574	5.801025547400227e-40	2.730107648245232e-38	-1	59277
ACSL1	-1.0084664860451003	5.530686270177323	6.4349642380798494e-40	3.0190206051552195e-38	-1	2180
ACAT2	-0.7067282515103586	6.640361594104492	6.532435141899816e-40	3.055232088105939e-38	-1	39
PCNA	-0.535343758398217	8.079078593530346	9.318912719225631e-40	4.344979119242663e-38	-1	5111
B4GALT1	-0.5359338806026887	8.208222823914786	1.116745126631757e-39	5.19079679230687e-38	-1	2683
NAMPT	-0.5444317400350924	7.829457775404291	1.1736720453864056e-39	5.438615693390544e-38	-1	10135
GLI3	1.802633930089004	4.152641195192518	1.3172558236237488e-39	6.08523702569744e-38	1	2737
DNHD1	-1.9781513986859691	3.3412901038177427	2.1248933043158397e-39	9.786205860243592e-38	-1	144132
XPOT	0.5043837667288351	8.886597348686863	2.159200205116747e-39	9.913888746664089e-38	1	11260
MET	0.5220843161633417	8.413484851829633	2.29030729311723e-39	1.048389903779498e-37	1	4233
NXN	-0.7194032969873622	6.542493795239675	2.4387625507953003e-39	1.1129625459084007e-37	-1	64359
ITGA2	1.0710152137629263	5.385517544348943	2.5418898220906832e-39	1.1565214719240389e-37	1	3673
COX15	-0.7100907673822445	6.740596686859812	3.120580107992894e-39	1.4155402538064152e-37	-1	1355
ETS1	1.0316788435372346	5.524654000923433	4.848649571694246e-39	2.192812689180641e-37	1	2113
ELFN2	1.7541285438381913	4.263233135426918	5.909819288719323e-39	2.664726900841707e-37	1	114794
ANLN	0.5216907505232697	8.361512586982833	7.893136805219513e-39	3.548377321988235e-37	1	54443
ACSS2	-1.2228220923527826	4.673633204929972	8.121855802131066e-39	3.640331797026603e-37	-1	55902
RBM24	-0.9332416584730978	5.6243331742727625	8.176414493712271e-39	3.653911046745009e-37	-1	221662
PSMA6	-0.5699999000794715	7.617253158996096	1.4884453063564472e-38	6.631948613529022e-37	-1	5687
CLTC	0.4931587617435565	9.347918583258185	1.8288374213880636e-38	8.124569783511574e-37	1	1213
SHC1	-0.5273241264392368	8.184844540363027	1.8601029692070725e-38	8.239161975370152e-37	-1	6464
CEBPG	0.708536891445592	6.879232986335583	2.937633927839847e-38	1.2973831951105013e-36	1	1054
ATG13	-0.7563916061145491	6.27531002329286	3.0386518960542815e-38	1.3380730279116222e-36	-1	9776
UBASH3B	0.5502344725338746	7.983831857830283	3.4825067756977606e-38	1.5290539953938273e-36	1	84959
SLC38A2	-0.4810093300714331	9.253085246609594	3.6738719741208466e-38	1.608386974716859e-36	-1	54407
ABR	0.6811137202241148	6.886510658940707	3.903179947850123e-38	1.7038228989745754e-36	1	29
TFAM	0.5722405428070512	7.628135206044412	4.668390263445408e-38	2.0319640857655445e-36	1	7019
FAM49B	0.6149355856303177	7.216617673873198	5.911177486026057e-38	2.5654850991225484e-36	1	51571
ELOVL2	0.7137397257672363	6.794338109030279	6.827369772342047e-38	2.954603125616989e-36	1	54898
AGR2	-0.5805134150933136	7.612486979508701	7.257333923215314e-38	3.131674753112396e-36	-1	10551
CYBRD1	1.302904647648534	4.992327870225988	9.302289656786995e-38	4.0026423494632044e-36	1	79901
CCDC113	-1.7007557265658075	3.756681554135959	9.453031112145361e-38	4.055915913074334e-36	-1	29070
CALM1	0.49518964542655075	8.539345381304075	1.8805777083335957e-37	8.04588076349544e-36	1	801
VGF	2.2197264123330283	3.2400472944566867	1.9817179576139255e-37	8.454581428233915e-36	1	7425
MVD	-0.9143250617829455	5.545282236567727	2.4944154444243614e-37	1.0611835195771436e-35	-1	4597
CBLB	-1.6225867390008966	3.895748600566573	3.063984790982305e-37	1.2998200268223526e-35	-1	868
CTDSP2	-0.6946144151699467	6.8219314347178175	4.887460353932182e-37	2.0675604755679395e-35	-1	10106
CELF1	0.5399663284138513	7.862700438119095	8.853853533519359e-37	3.7349869527955613e-35	1	10658
PHLDB2	0.9318458283096872	5.9100210651710015	1.0885445697451194e-36	4.5791846984249997e-35	1	90102
SRGAP2B	1.2258231528229881	5.05598743274473	1.3247472414537572e-36	5.557296227379828e-35	1	647135
PMM2	-0.8124873582064085	6.175640101087612	1.5725296202823203e-36	6.57841557818104e-35	-1	5373
NF2	0.6281226077398233	6.828566071178159	1.6299749170828625e-36	6.799839958799975e-35	1	4771
TXNRD1	-0.4530145166478055	11.197965031131057	1.9159506162637486e-36	7.970777978158025e-35	-1	7296
PVR	0.5935516989639031	7.255358211669959	2.0059656074333103e-36	8.322270536624146e-35	1	5817
CDH2	0.6164384831367775	7.301630518251017	2.013921953341919e-36	8.332325444321236e-35	1	1000
IL4R	1.0637983380571574	5.420066754096732	2.874325203227662e-36	1.1859544537153039e-34	1	3566
PM20D2	0.7272120773618719	6.436360821750718	3.0756915812271714e-36	1.265571453914787e-34	1	135293
PEG10	-0.44974893970906543	10.145693226399938	3.1685178796230024e-36	1.3002146939270413e-34	-1	23089
LOC101929412	-1.8358555246893156	3.3406272390971163	3.4189784055088604e-36	1.3991797496457456e-34	-1	NA
ANXA4	-0.4978286592722694	8.301966444106494	3.5599901105778344e-36	1.4529390532602219e-34	-1	307
ARL5A	0.7979571283736528	6.254100312917234	3.9269330288650766e-36	1.5983678760731907e-34	1	26225
ITGA5	-0.7980966355446334	6.260289087790481	4.7455068207999514e-36	1.926343200033619e-34	-1	3678
GLA	-0.6468399658381317	6.738687802131492	4.951725771229404e-36	2.0046502719009363e-34	-1	2717
STC2	0.7389614089803876	6.500033122278197	4.997849590867632e-36	2.017898521138513e-34	1	8614
HIF1A	-0.4885299214592874	8.669484169167488	5.028948005254334e-36	2.0250255871425206e-34	-1	3091
FUCA2	-0.6546313992574284	6.7301199461721595	5.0887321661281194e-36	2.0436348379170527e-34	-1	2519
EPHA5	1.0214184978053074	5.438983331544665	7.094591078767015e-36	2.8416101501657246e-34	1	2044
LGR4	-0.4703563724942645	8.91301858887918	7.873655013626151e-36	3.145285000138192e-34	-1	55366
PFKFB3	-0.5409069855823146	7.692306359830819	7.897513139992805e-36	3.146469520854276e-34	-1	5209
SETD7	0.5382952951288821	7.899671627979323	1.0369725191005855e-35	4.120529323919477e-34	1	80854
LMO7	-0.5493591293535868	7.421413682531877	1.1169466402475369e-35	4.426635895296817e-34	-1	4008
SAMD4A	1.192779000659559	4.848616797945652	1.1827477298553468e-35	4.675113073916411e-34	1	23034
JUN	1.090586741276019	5.25152134287915	1.289868788025153e-35	5.085189515093927e-34	1	3725
IBTK	-0.5318917282545084	7.804342786823239	1.3609647504427454e-35	5.351469749782701e-34	-1	25998
C14orf132	2.831605737335427	2.999096434609631	1.436368472206613e-35	5.63325760193531e-34	1	56967
OLAH	-4.778379554609446	1.4955431618685278	1.5653789446201296e-35	6.123274521033546e-34	-1	55301
AFF4	-0.5272397059563638	7.8663273698372995	1.6546190363384214e-35	6.455586188408452e-34	-1	27125
MARK2	0.8473945158218177	6.101702561562297	1.680370283497917e-35	6.539115366790344e-34	1	2011
PGD	-0.45687679075615867	10.263512056420849	1.8231207324207743e-35	7.076339750066201e-34	-1	5226
ARID3A	-0.8490431563024142	5.882105900531874	2.676313035489702e-35	1.036125303714008e-33	-1	1820
VPS54	-0.6768787746078018	6.53894220172128	3.4551915951337357e-35	1.3342355236593348e-33	-1	51542
NCAPD3	0.6064518372217272	7.135982985827652	4.7094944504086443e-35	1.813938271691923e-33	1	23310
ZBTB41	-0.6224327338207214	6.880966069701334	1.0950282629018904e-34	4.206919805944507e-33	-1	360023
ABCC2	-0.45246564611974033	9.423310273231909	1.1368361947262356e-34	4.356425723302063e-33	-1	1244
AMOTL1	-0.665384490160821	6.509806717283015	1.1478640045280217e-34	4.3875207888812194e-33	-1	154810
ZNF367	1.2995197811126822	4.704525874846555	1.6941834747826732e-34	6.459342564614444e-33	1	195828
LACTB	1.0633873319177323	5.315370164484103	2.2799595272575974e-34	8.670755171843287e-33	1	114294
RHOF	-0.6997209362469137	6.463433811143333	2.2959550460451493e-34	8.709592693561699e-33	-1	54509
CREB5	1.9550982957899885	3.555817030340636	3.963168403293409e-34	1.499631059135647e-32	1	9586
KYNU	-0.5242830097960874	7.619004120488698	4.164695261574375e-34	1.5719376100077715e-32	-1	8942
CPEB2	-1.0619798973003003	5.0834825443199545	4.2143716094275265e-34	1.5867109109494636e-32	-1	132864
UBTF	0.5490038274901986	7.551943550759181	5.181878760907078e-34	1.9461120732982693e-32	1	7343
RAB11FIP1	0.7018932849527038	6.729506123769198	6.4080155341522525e-34	2.4006147747346497e-32	1	80223
PTPRD	1.265982874699928	4.802207621763976	7.608796628954374e-34	2.843386531812727e-32	1	5789
GPC1	0.7476703153813496	6.225462012847973	1.0204490078486605e-33	3.803951004505155e-32	1	2817
NUPL1	0.7992897059692247	6.048117530145644	1.0323582801968597e-33	3.8388433826579523e-32	1	NA
FADS1	-0.450123121018935	9.1321409060772325	1.1705576201579536e-33	4.342019152605611e-32	-1	3992
DDX50	0.6849567844855456	6.6469854160687865	1.537121039486933e-33	5.687725517118725e-32	1	79009
NRP1	0.5210552895242111	7.804241699973118	1.6108635439414236e-33	5.945981610724961e-32	1	8829
FOS	-1.1722444303596282	4.737125061360505	1.8661531065541817e-33	6.871458627067475e-32	-1	2353
RPRD1A	0.6021572803050951	7.101024495224537	2.0953395551841144e-33	7.696539927090918e-32	1	55197
KLF6	0.8480517317622617	5.834127213716498	2.3549883605668264e-33	8.629227423390853e-32	1	1316
AKR1C4	-2.475712937806609	2.6168296142094016	2.4234448515560777e-33	8.858514433115177e-32	-1	1109
BRWD3	-0.5819670610614311	7.068937840601654	2.676571755993687e-33	9.760089744616204e-32	-1	254065
DTX4	-0.8836900671023752	5.4917388212359235	2.7812717811653208e-33	1.0117379957572399e-31	-1	23220
MAP3K14	0.8128511199343361	5.853010483289226	3.0204046309203264e-33	1.0960793672689184e-31	1	9020
EEA1	0.5834498930243117	7.086517676221903	3.612353431111237e-33	1.3077414103974816e-31	1	8411
CHMP1B	-0.8485477599087583	5.6783537173406335	3.71966280497126e-33	1.3433602360399804e-31	-1	57132
WDFY1	0.7591952494749905	6.394972086237037	3.816949277725924e-33	1.3751975148935983e-31	1	57590
HMGA2	0.5928797464110882	7.16700317791598	4.693225210852676e-33	1.6868728323494345e-31	1	8091
PLCE1	1.017344844689574	5.4306575888829665	5.8928058205642936e-33	2.112991801373768e-31	1	51196
UHMK1	-0.4721033693097906	8.355556969621894	7.792724236701259e-33	2.7876110927487164e-31	-1	127933
PDS5B	-0.5367671640360454	7.553746227261116	9.077953386547076e-33	3.232008936203285e-31	-1	23047
TMEM132A	0.8853490398964244	5.762056202464934	9.077087600139194e-33	3.232008936203285e-31	1	54972
TNS4	-1.9494686083706676	3.15665376899407	9.351479914862732e-33	3.3215397999488856e-31	-1	84951
LCLAT1	-0.5685095504926341	7.11093565550604	1.258131773887954e-32	4.458226944647668e-31	-1	253558
GNG11	-0.6238588245960011	6.889511162277376	1.4918612062066155e-32	5.274044545885359e-31	-1	2791
ARID1A	0.5928748636864568	6.9676040591059	1.681116266516452e-32	5.9291828978308595e-31	1	8289
SKI	0.8480722639850042	5.9579956361149815	2.1657601251022646e-32	7.620641935523389e-31	1	6497
LTBP4	0.7394499274487397	6.253222250895522	2.1889624370086545e-32	7.684329673974438e-31	1	8425
CAMKK1	1.1389156259859692	5.000717778999813	2.6054832911042983e-32	9.125250782332729e-31	1	84254
CAV1	0.5067836470502438	7.893644390292873	2.96908032477341e-32	1.0374559093059758e-30	1	857
RIMS4	-1.2337053714444883	4.379632770697921	3.0925434414102363e-32	1.0770338430635578e-30	-1	140730
OTUD6B	0.9585458141954928	5.279154249169331	3.096651089286325e-32	1.0770338430635578e-30	1	51633
SLIT3	1.2831612473665	4.601925403416693	3.3581405102646726e-32	1.1652902323637321e-30	1	6586
TRIM2	-1.4087531579254429	4.378515359147501	6.089470050244404e-32	2.1082165277397868e-30	-1	23321
DDAH1	0.7564604890542082	6.062448703434831	8.360105942244581e-32	2.8876879699587934e-30	1	23576
HMGCR	-0.5255320358116371	7.380428282903958	8.989349347978435e-32	3.0979313771294105e-30	-1	3156
IRS1	-0.6344341580301451	6.619338252951584	9.580118629440034e-32	3.2939859945060945e-30	-1	3667
RBM20	-0.6254292566045915	6.608968097285668	9.604542594897827e-32	3.294861309320302e-30	-1	282996
LEF1	-1.1761196052258576	4.636430038605812	1.3669671642242055e-31	4.678755793912849e-30	-1	51176
NETO2	0.5056899143179173	7.859234315982723	1.5917088818242843e-31	5.435631691672046e-30	1	81831
GALNT18	2.4771252529678462	3.058708426620567	1.6873699212768648e-31	5.749273985165064e-30	1	374378
HIPK3	-0.5260244218561548	7.2270340798053985	1.8323711519395685e-31	6.229234660995464e-30	-1	10114
C10orf54	-1.7695597252293405	3.510468165805444	2.1793113030272634e-31	7.391988338646529e-30	-1	NA
HSP90AA1	0.4188287948314918	12.356761795051316	3.312985473896573e-31	1.121203623300728e-29	1	3320
BLOC1S6	0.9090350203375687	5.703555184116	3.9292711866702792e-31	1.3267897773823856e-29	1	26258
PANK3	-0.5229217084650943	7.33826497377251	4.191089836637551e-31	1.412031609390638e-29	-1	79646
AGTPBP1	-0.8846973060116599	5.448669465107481	4.226117625913331e-31	1.4206547197824723e-29	-1	23287
EPHX1	-0.5123372216808968	7.535517699428401	4.360539807544806e-31	1.462577494468258e-29	-1	2052
AFAP1	0.5609242570783773	7.197339476361192	4.555954494910217e-31	1.5247261042966194e-29	1	60312
SMOC1	-0.8914794097645499	5.722357294458095	8.976518930519642e-31	2.997480600745583e-29	-1	64093
GBE1	-0.6893093457908833	6.332752984441889	1.517163619224192e-30	5.054974359627508e-29	-1	2632
GDF15	-0.8382791103948734	5.513930514673166	1.5304417448881573e-30	5.087958648568576e-29	-1	9518
AADACP1	-1.7991662795961716	3.2505069765679813	1.589286817657093e-30	5.271951425972648e-29	-1	201651
SHB	0.7871930272367812	5.958787456821134	1.7550184283045475e-30	5.808918138520107e-29	1	6461
BCAT1	0.4471791341543635	8.83017985436161	2.2841974507613947e-30	7.543862633435659e-29	1	586
LIPA	-0.7762720401869683	5.877736185402786	2.477889107223427e-30	8.165647692513089e-29	-1	3988
DIXDC1	-0.9235722415041251	5.244704288605541	2.5843068027523905e-30	8.497742456212009e-29	-1	85458
PKP2	1.1510279923851379	4.742040697811527	3.008239837432644e-30	9.870172538504491e-29	1	5318
TOX3	-2.0113845130513743	3.038311900377437	3.996284942909881e-30	1.3083489400048435e-28	-1	27324
MAP3K9	-0.7030189596210968	6.181054997150647	5.152905712747098e-30	1.6833570506284447e-28	-1	4293
RCC2	0.5040572272520413	7.694704597264343	6.818253064233305e-30	2.22257340145787e-28	1	55920
NEK6	0.7643102794487018	6.000130872919607	8.194484343540044e-30	2.6654197454365676e-28	1	10783
RASSF9	-1.4960380934088147	3.650437588693422	8.930682962949025e-30	2.898622530646817e-28	-1	9182
MYO1B	0.48201444880041816	7.875744741053268	9.574577777243352e-30	3.100927770436234e-28	1	4430
VPS37A	-0.6582525581898363	6.2843976477892864	1.0354678891704834e-29	3.346383349980146e-28	-1	137492
BROX	-0.5445801973218719	7.230147551798029	1.1310286878495528e-29	3.6473858755919194e-28	-1	148362
COTL1	0.4371301744235729	8.740470604626033	1.1954615758000425e-29	3.8469340452027014e-28	1	23406
CUL3	0.5564805784184619	7.166299912087892	1.2128822672049136e-29	3.8946709902144983e-28	1	8452
